timestamp,text,source,rating,true_topic
2026-08-22 07:44:31,Loved the guided walkthrough for new users.,app_store,4,onboarding
2026-08-22 07:50:04,hey @TaskFlowApp Feature request: bulk editing for tasks would save so much time.,twitter,2,feature_requests
2026-08-22 08:10:35,"Five stars, this has saved me so much time every week.",google_play,5,general_positive
2026-08-22 08:38:23,"Navigation is unintuitive, took me forever to find my projects.",in_app_survey,3,ui_ux
2026-08-22 09:05:29,"Constant crashing on my Android phone, please fix this ASAP.",in_app_survey,2,crashes_stability
2026-08-22 09:06:51,Can you add a dark mode option please?,app_store,4,feature_requests
2026-08-22 09:11:46,"@TaskFlowApp The new UI is confusing, I can't find the settings anymore.",twitter,4,ui_ux
2026-08-22 09:28:24,"Great customer service, they walked me through the whole setup.",support_ticket,4,customer_support
2026-08-22 09:35:18,"Lost my data after the app crashed during a sync, need this fixed.",google_play,1,data_sync
2026-08-22 09:42:09,"This app has completely changed how my team manages projects, love it.",google_play,4,general_positive
2026-08-22 10:10:37,Support rep was rude and unhelpful when I asked for a refund.,google_play,4,customer_support
2026-08-22 10:35:21,Support rep was rude and unhelpful when I asked for a refund.,in_app_survey,3,customer_support
2026-08-22 11:07:39,Feature request: bulk editing for tasks would save so much time.,support_ticket,2,feature_requests
2026-08-22 11:12:05,The pricing page doesn't match what I was actually billed.,twitter,1,billing_payments
2026-08-22 11:23:28,The tutorial doesn't explain how to invite team members.,support_ticket,4,onboarding
2026-08-22 11:34:36,"Confusing setup process, I almost gave up before figuring it out.",in_app_survey,2,onboarding
2026-08-22 11:36:26,"Snappy and fast after the recent performance update, nice work.",app_store,2,performance_speed
2026-08-22 12:13:36,"Font is too small on mobile, hard to read.",support_ticket,2,ui_ux
2026-08-22 12:32:12,"Got double charged after upgrading my plan, need a refund immediately.",app_store,2,billing_payments
2026-08-22 13:16:12,"Great value for the price, worth every penny.",google_play,5,general_positive
2026-08-22 13:18:44,"Five stars, this has saved me so much time every week.",in_app_survey,4,general_positive
2026-08-22 13:40:04,"This app has completely changed how my team manages projects, love it.",google_play,5,general_positive
2026-08-22 13:41:06,The tutorial doesn't explain how to invite team members.,google_play,4,onboarding
2026-08-22 15:00:10,The app keeps crashing every time I try to open the dashboard.,google_play,1,crashes_stability
2026-08-22 15:13:44,"App crashes on launch since the last update, completely unusable.",support_ticket,2,crashes_stability
2026-08-22 15:38:20,Subject: Issue report. Would be nice to have recurring task templates.,support_ticket,2,feature_requests
2026-08-22 16:17:26,"Onboarding was smooth, got set up in under five minutes.",app_store,2,onboarding
2026-08-22 16:34:53,"It froze and then crashed while syncing, very frustrating.",app_store,1,crashes_stability
2026-08-22 17:43:16,"Real-time sync is great, changes show up instantly on all my devices.",google_play,4,data_sync
2026-08-22 17:44:59,"Stability has gotten so much better, no crashes in weeks!",in_app_survey,1,crashes_stability
2026-08-22 17:45:37,"Support fixed my billing issue quickly, thank you.",support_ticket,1,billing_payments
2026-08-22 17:53:46,I wish there was a way to export my tasks to PDF.,app_store,3,feature_requests
2026-08-22 18:02:28,Still waiting on a reply to my ticket from last week.,google_play,3,customer_support
2026-08-22 18:26:48,Loading spinner just spins forever on the reports page.,google_play,1,performance_speed
2026-08-22 18:42:14,"Best productivity app I've used in years, highly recommend.",support_ticket,4,general_positive
2026-08-22 19:16:31,Finally sync works flawlessly across all my devices now.,in_app_survey,2,data_sync
2026-08-22 19:32:26,"Confusing setup process, I almost gave up before figuring it out.",google_play,2,onboarding
2026-08-22 19:36:06,Any plans to add a native mobile widget?,app_store,2,feature_requests
2026-08-22 20:15:08,"Great value for the price, worth every penny.",in_app_survey,5,general_positive
2026-08-22 20:17:57,Cancelled my subscription but still got charged this month.,app_store,2,billing_payments
2026-08-22 20:21:27,@TaskFlowApp Finally sync works flawlessly across all my devices now.,twitter,2,data_sync
2026-08-22 20:23:32,hey @TaskFlowApp TaskFlow crashed twice today and I lost my unsaved notes.,twitter,2,crashes_stability
2026-08-22 20:35:16,"Getting locked out of my account randomly, this is concerning.",in_app_survey,1,security_login
2026-08-22 20:47:17,"Quick and friendly support, solved my sync issue right away.",google_play,2,customer_support
2026-08-22 21:14:28,"Payment failed but you still charged me, please refund.",twitter,2,billing_payments
2026-08-22 21:25:12,"Onboarding was smooth, got set up in under five minutes.",app_store,4,onboarding
2026-08-22 21:27:47,"Lost my data after the app crashed during a sync, need this fixed.",app_store,1,data_sync
2026-08-22 21:44:14,@TaskFlowApp Everything lags when I have more than 50 items in a list.,twitter,2,performance_speed
2026-08-22 21:57:00,Crashes whenever I try to attach a file to a task.,app_store,1,crashes_stability
2026-08-22 22:04:11,"Stability has gotten so much better, no crashes in weeks!",google_play,1,crashes_stability
2026-08-22 22:05:28,Really laggy scrolling through the calendar view.,twitter,1,performance_speed
2026-08-22 23:01:25,hey @TaskFlowApp Would be nice to have recurring task templates.,twitter,3,feature_requests
2026-08-22 23:01:44,"Best productivity app I've used in years, highly recommend.",twitter,4,general_positive
2026-08-22 23:43:20,"Performance has improved a lot, loads instantly now.",support_ticket,4,performance_speed
2026-08-22 23:56:35,"Love the redesign, it looks so much cleaner now.",google_play,4,ui_ux
2026-08-23 00:12:08,"Sync between desktop and mobile is unreliable, tasks go missing.",in_app_survey,1,data_sync
2026-08-23 00:16:35,It would be great if we could assign tasks to multiple people.,app_store,5,feature_requests
2026-08-23 00:27:39,"This app has completely changed how my team manages projects, love it.",google_play,5,general_positive
2026-08-23 00:56:39,"Great value for the price, worth every penny.",google_play,4,general_positive
2026-08-23 01:02:01,"Best productivity app I've used in years, highly recommend.",support_ticket,5,general_positive
2026-08-23 01:08:10,"Can't log in after resetting my password, keeps saying invalid credentials.",in_app_survey,2,security_login
2026-08-23 01:15:43,"Sync between desktop and mobile is unreliable, tasks go missing.",google_play,2,data_sync
2026-08-23 02:21:59,Would be nice to have recurring task templates.,twitter,2,feature_requests
2026-08-23 02:22:19,"Subject: Issue report. Hope you add offline mode soon, I travel a lot without wifi.",support_ticket,4,feature_requests
2026-08-23 02:36:41,"Best productivity app I've used in years, highly recommend.",in_app_survey,5,general_positive
2026-08-23 02:52:02,Any plans to add a native mobile widget?,google_play,4,feature_requests
2026-08-23 03:16:49,Cancelled my subscription but still got charged this month.,app_store,2,billing_payments
2026-08-23 03:22:09,"Simple, reliable, and does exactly what I need.",support_ticket,5,general_positive
2026-08-23 03:37:23,Worried about security after seeing this app doesn't support 2FA properly.,support_ticket,2,security_login
2026-08-23 03:52:01,"Really clean and minimal design, easy to use.",in_app_survey,4,ui_ux
2026-08-23 03:56:52,hey @TaskFlowApp Would love to see a Kanban board view added.,twitter,4,feature_requests
2026-08-23 04:07:52,"The app is so slow, it takes forever to load my tasks.",twitter,1,performance_speed
2026-08-23 04:41:11,"Great value for the price, worth every penny.",twitter,5,general_positive
2026-08-23 04:45:41,"Really clean and minimal design, easy to use.",google_play,3,ui_ux
2026-08-23 06:00:05,"The color scheme is hard to read, low contrast text everywhere.",support_ticket,4,ui_ux
2026-08-23 06:05:48,Support rep was rude and unhelpful when I asked for a refund.,app_store,3,customer_support
2026-08-23 06:10:36,Still waiting on a reply to my ticket from last week.,support_ticket,3,customer_support
2026-08-23 06:47:46,Subject: Issue report. Really laggy scrolling through the calendar view.,support_ticket,2,performance_speed
2026-08-23 07:02:33,The pricing page doesn't match what I was actually billed.,in_app_survey,2,billing_payments
2026-08-23 07:19:01,Two-factor authentication login is broken on iOS.,google_play,1,security_login
2026-08-23 07:31:09,"Lost my data after the app crashed during a sync, need this fixed.",in_app_survey,2,data_sync
2026-08-23 07:34:46,"Navigation is unintuitive, took me forever to find my projects.",in_app_survey,3,ui_ux
2026-08-23 07:43:51,Still waiting on a reply to my ticket from last week.,google_play,3,customer_support
2026-08-23 07:55:20,"The app is so slow, it takes forever to load my tasks.",google_play,2,performance_speed
2026-08-23 07:59:58,"The support chat is unresponsive, nobody ever answers.",app_store,4,customer_support
2026-08-23 08:19:23,"Hope you add offline mode soon, I travel a lot without wifi.",support_ticket,2,feature_requests
2026-08-23 08:40:01,Subject: Issue report. The app keeps crashing every time I try to open the dashboard.,support_ticket,1,crashes_stability
2026-08-23 08:48:12,It would be great if we could assign tasks to multiple people.,app_store,4,feature_requests
2026-08-23 08:50:24,"Overcharged on my credit card, this is unacceptable.",app_store,2,billing_payments
2026-08-23 08:51:17,"Constant crashing on my Android phone, please fix this ASAP.",google_play,2,crashes_stability
2026-08-23 09:02:01,"Sync between desktop and mobile is unreliable, tasks go missing.",app_store,2,data_sync
2026-08-23 09:11:41,"Best productivity app I've used in years, highly recommend.",google_play,5,general_positive
2026-08-23 09:35:18,"Subject: Issue report. Lost my data after the app crashed during a sync, need this fixed.",support_ticket,1,data_sync
2026-08-23 09:41:28,Really laggy scrolling through the calendar view.,twitter,2,performance_speed
2026-08-23 09:44:03,"Onboarding was smooth, got set up in under five minutes.",support_ticket,4,onboarding
2026-08-23 10:27:08,TaskFlow crashed twice today and I lost my unsaved notes.,in_app_survey,1,crashes_stability
2026-08-23 10:31:54,"The app is so slow, it takes forever to load my tasks.",in_app_survey,1,performance_speed
2026-08-23 10:38:32,"Love the redesign, it looks so much cleaner now.",in_app_survey,5,ui_ux
2026-08-23 10:46:30,I wish there was a way to export my tasks to PDF.,app_store,2,feature_requests
2026-08-23 10:56:47,"Stability has gotten so much better, no crashes in weeks!",in_app_survey,1,crashes_stability
2026-08-23 11:22:00,"Overcharged on my credit card, this is unacceptable.",in_app_survey,2,billing_payments
2026-08-23 12:06:52,"Too many steps just to create my first project, simplify it.",in_app_survey,2,onboarding
2026-08-23 12:57:37,Subject: Issue report. I wish there was a way to export my tasks to PDF.,support_ticket,4,feature_requests
2026-08-23 13:36:33,"Used to crash constantly, but the latest update fixed it for me.",support_ticket,2,crashes_stability
2026-08-23 13:46:05,"This app has completely changed how my team manages projects, love it.",app_store,5,general_positive
2026-08-23 14:24:39,"Subject: Issue report. Hope you add offline mode soon, I travel a lot without wifi.",support_ticket,2,feature_requests
2026-08-23 15:41:41,My data didn't sync across devices and I lost a week of work.,google_play,1,data_sync
2026-08-23 15:47:08,"@TaskFlowApp Constant crashing on my Android phone, please fix this ASAP.",twitter,1,crashes_stability
2026-08-23 16:08:12,"Used to crash constantly, but the latest update fixed it for me.",support_ticket,1,crashes_stability
2026-08-23 16:11:08,Crashes whenever I try to attach a file to a task.,support_ticket,1,crashes_stability
2026-08-23 16:19:46,"Navigation is unintuitive, took me forever to find my projects.",twitter,4,ui_ux
2026-08-23 16:42:04,"Subject: Issue report. Best productivity app I've used in years, highly recommend.",support_ticket,5,general_positive
2026-08-23 16:42:37,Subject: Issue report. The pricing page doesn't match what I was actually billed.,support_ticket,1,billing_payments
2026-08-23 16:45:42,"The color scheme is hard to read, low contrast text everywhere.",in_app_survey,2,ui_ux
2026-08-23 16:51:04,"Can't log in after resetting my password, keeps saying invalid credentials.",app_store,1,security_login
2026-08-23 17:01:52,"Stability has gotten so much better, no crashes in weeks!",twitter,1,crashes_stability
2026-08-23 17:10:11,"The app is so slow, it takes forever to load my tasks.",app_store,1,performance_speed
2026-08-23 17:26:02,Still waiting on a reply to my ticket from last week.,app_store,2,customer_support
2026-08-23 17:28:42,My data didn't sync across devices and I lost a week of work.,app_store,1,data_sync
2026-08-23 17:56:01,"Sync between desktop and mobile is unreliable, tasks go missing.",google_play,2,data_sync
2026-08-23 18:03:56,"Subject: Issue report. Payment failed but you still charged me, please refund.",support_ticket,1,billing_payments
2026-08-23 18:08:03,Subject: Issue report. Feature request: bulk editing for tasks would save so much time.,support_ticket,3,feature_requests
2026-08-23 18:13:06,"hey @TaskFlowApp Constant crashing on my Android phone, please fix this ASAP.",twitter,1,crashes_stability
2026-08-23 18:13:25,"Simple, reliable, and does exactly what I need.",app_store,4,general_positive
2026-08-23 18:28:42,Crashes whenever I try to attach a file to a task.,app_store,1,crashes_stability
2026-08-23 18:55:26,Still waiting on a reply to my ticket from last week.,support_ticket,2,customer_support
2026-08-23 19:14:44,"The color scheme is hard to read, low contrast text everywhere.",support_ticket,3,ui_ux
2026-08-23 19:23:10,"Great value for the price, worth every penny.",in_app_survey,5,general_positive
2026-08-23 20:00:09,Support team was super helpful and resolved my issue in minutes.,app_store,3,customer_support
2026-08-23 20:14:49,Still waiting on a reply to my ticket from last week.,twitter,3,customer_support
2026-08-23 20:17:49,Subject: Issue report. Crashes whenever I try to attach a file to a task.,support_ticket,1,crashes_stability
2026-08-23 21:20:51,Subject: Issue report. Loved the guided walkthrough for new users.,support_ticket,4,onboarding
2026-08-23 21:52:15,"Real-time sync is great, changes show up instantly on all my devices.",support_ticket,4,data_sync
2026-08-23 22:39:20,"Quick and friendly support, solved my sync issue right away.",in_app_survey,4,customer_support
2026-08-23 22:42:37,@TaskFlowApp My data didn't sync across devices and I lost a week of work.,twitter,2,data_sync
2026-08-23 22:44:25,"Support fixed my billing issue quickly, thank you.",in_app_survey,2,billing_payments
2026-08-23 22:45:01,"Onboarding was smooth, got set up in under five minutes.",support_ticket,3,onboarding
2026-08-23 22:56:27,"Got double charged after upgrading my plan, need a refund immediately.",app_store,2,billing_payments
2026-08-23 23:05:06,"Great value for the price, worth every penny.",app_store,4,general_positive
2026-08-23 23:25:18,hey @TaskFlowApp Still waiting on a reply to my ticket from last week.,twitter,4,customer_support
2026-08-23 23:27:48,"Quick and friendly support, solved my sync issue right away.",app_store,4,customer_support
2026-08-23 23:34:31,Subject: Issue report. My data didn't sync across devices and I lost a week of work.,support_ticket,2,data_sync
2026-08-23 23:37:09,Two-factor authentication login is broken on iOS.,in_app_survey,2,security_login
2026-08-24 00:00:01,"Constant crashing on my Android phone, please fix this ASAP.",google_play,2,crashes_stability
2026-08-24 00:07:04,"Too many steps just to create my first project, simplify it.",in_app_survey,4,onboarding
2026-08-24 00:09:44,"Login now works great with Face ID, very convenient.",google_play,5,security_login
2026-08-24 00:27:29,"The color scheme is hard to read, low contrast text everywhere.",support_ticket,3,ui_ux
2026-08-24 00:56:11,Still waiting on a reply to my ticket from last week.,google_play,2,customer_support
2026-08-24 01:07:25,"Subject: Issue report. App crashes on launch since the last update, completely unusable.",support_ticket,2,crashes_stability
2026-08-24 01:15:20,"Subject: Issue report. Got double charged after upgrading my plan, need a refund immediately.",support_ticket,1,billing_payments
2026-08-24 01:20:44,"hey @TaskFlowApp Used to crash constantly, but the latest update fixed it for me.",twitter,1,crashes_stability
2026-08-24 01:21:22,Would love to see a Kanban board view added.,in_app_survey,5,feature_requests
2026-08-24 01:24:12,"Subject: Issue report. Payment failed but you still charged me, please refund.",support_ticket,1,billing_payments
2026-08-24 01:58:00,"The new UI is confusing, I can't find the settings anymore.",app_store,2,ui_ux
2026-08-24 02:01:23,Feature request: bulk editing for tasks would save so much time.,in_app_survey,2,feature_requests
2026-08-24 02:03:58,"hey @TaskFlowApp I wish the drag and drop was smoother, it feels clunky.",twitter,3,ui_ux
2026-08-24 02:44:18,"Constant crashing on my Android phone, please fix this ASAP.",in_app_survey,1,crashes_stability
2026-08-24 02:48:01,"The color scheme is hard to read, low contrast text everywhere.",app_store,3,ui_ux
2026-08-24 02:50:46,Support team was super helpful and resolved my issue in minutes.,support_ticket,2,customer_support
2026-08-24 03:13:44,The app keeps crashing every time I try to open the dashboard.,google_play,1,crashes_stability
2026-08-24 03:34:14,My data didn't sync across devices and I lost a week of work.,app_store,1,data_sync
2026-08-24 03:35:06,Support rep was rude and unhelpful when I asked for a refund.,app_store,2,customer_support
2026-08-24 03:51:43,Can you add a dark mode option please?,in_app_survey,3,feature_requests
2026-08-24 04:03:08,"App crashes on launch since the last update, completely unusable.",google_play,2,crashes_stability
2026-08-24 04:07:15,It would be great if we could assign tasks to multiple people.,google_play,5,feature_requests
2026-08-24 04:14:41,"Used to crash constantly, but the latest update fixed it for me.",support_ticket,1,crashes_stability
2026-08-24 04:30:56,"Lost my data after the app crashed during a sync, need this fixed.",support_ticket,1,data_sync
2026-08-24 04:31:08,"Real-time sync is great, changes show up instantly on all my devices.",app_store,5,data_sync
2026-08-24 04:36:10,Crashes whenever I try to attach a file to a task.,in_app_survey,2,crashes_stability
2026-08-24 05:23:40,"Constant crashing on my Android phone, please fix this ASAP.",google_play,2,crashes_stability
2026-08-24 05:53:18,Two-factor authentication login is broken on iOS.,app_store,2,security_login
2026-08-24 06:21:36,My data didn't sync across devices and I lost a week of work.,twitter,1,data_sync
2026-08-24 06:25:32,"Billing is confusing, I can't tell what plan I'm on.",google_play,2,billing_payments
2026-08-24 06:25:41,"Confusing setup process, I almost gave up before figuring it out.",app_store,3,onboarding
2026-08-24 06:31:03,TaskFlow crashed twice today and I lost my unsaved notes.,google_play,2,crashes_stability
2026-08-24 06:36:20,Would be nice to have recurring task templates.,in_app_survey,3,feature_requests
2026-08-24 07:00:15,Crashes whenever I try to attach a file to a task.,google_play,1,crashes_stability
2026-08-24 07:10:24,"Subject: Issue report. Five stars, this has saved me so much time every week.",support_ticket,4,general_positive
2026-08-24 07:24:51,Subject: Issue report. TaskFlow crashed twice today and I lost my unsaved notes.,support_ticket,2,crashes_stability
2026-08-24 07:26:09,"This app has completely changed how my team manages projects, love it.",in_app_survey,4,general_positive
2026-08-24 07:51:25,"@TaskFlowApp Waiting three days for a response from support, very disappointed.",twitter,3,customer_support
2026-08-24 08:08:48,"hey @TaskFlowApp It froze and then crashed while syncing, very frustrating.",twitter,1,crashes_stability
2026-08-24 08:34:31,hey @TaskFlowApp The app keeps crashing every time I try to open the dashboard.,twitter,1,crashes_stability
2026-08-24 08:35:59,The search feature is slow and often times out.,google_play,2,performance_speed
2026-08-24 08:37:57,"Confusing setup process, I almost gave up before figuring it out.",app_store,4,onboarding
2026-08-24 08:45:37,Two-factor authentication login is broken on iOS.,support_ticket,1,security_login
2026-08-24 08:49:35,Crashes whenever I try to attach a file to a task.,google_play,1,crashes_stability
2026-08-24 08:55:35,Crashes whenever I try to attach a file to a task.,app_store,2,crashes_stability
2026-08-24 09:28:13,TaskFlow crashed twice today and I lost my unsaved notes.,twitter,1,crashes_stability
2026-08-24 09:33:58,"Great value for the price, worth every penny.",twitter,5,general_positive
2026-08-24 09:37:29,"I wish the drag and drop was smoother, it feels clunky.",in_app_survey,4,ui_ux
2026-08-24 09:42:25,"Five stars, this has saved me so much time every week.",in_app_survey,5,general_positive
2026-08-24 09:58:08,"Stability has gotten so much better, no crashes in weeks!",app_store,1,crashes_stability
2026-08-24 10:01:13,The app keeps crashing every time I try to open the dashboard.,support_ticket,1,crashes_stability
2026-08-24 10:01:47,It would be great if we could assign tasks to multiple people.,app_store,5,feature_requests
2026-08-24 10:29:33,"Subject: Issue report. Really clean and minimal design, easy to use.",support_ticket,2,ui_ux
2026-08-24 10:30:56,Two-factor authentication login is broken on iOS.,app_store,1,security_login
2026-08-24 10:32:06,"The new UI is confusing, I can't find the settings anymore.",in_app_survey,2,ui_ux
2026-08-24 10:34:07,TaskFlow crashed twice today and I lost my unsaved notes.,in_app_survey,1,crashes_stability
2026-08-24 10:46:48,Crashes whenever I try to attach a file to a task.,app_store,1,crashes_stability
2026-08-24 10:52:55,"Used to crash constantly, but the latest update fixed it for me.",google_play,2,crashes_stability
2026-08-24 10:57:25,"Overcharged on my credit card, this is unacceptable.",google_play,1,billing_payments
2026-08-24 11:00:38,"Subject: Issue report. The new UI is confusing, I can't find the settings anymore.",support_ticket,3,ui_ux
2026-08-24 11:42:46,The app keeps crashing every time I try to open the dashboard.,in_app_survey,2,crashes_stability
2026-08-24 11:51:16,"App crashes on launch since the last update, completely unusable.",in_app_survey,2,crashes_stability
2026-08-24 12:06:11,"It froze and then crashed while syncing, very frustrating.",twitter,2,crashes_stability
2026-08-24 12:08:32,"Used to crash constantly, but the latest update fixed it for me.",in_app_survey,2,crashes_stability
2026-08-24 12:23:30,"Waiting three days for a response from support, very disappointed.",support_ticket,2,customer_support
2026-08-24 12:35:25,"Subject: Issue report. It froze and then crashed while syncing, very frustrating.",support_ticket,1,crashes_stability
2026-08-24 12:38:08,"This app has completely changed how my team manages projects, love it.",in_app_survey,5,general_positive
2026-08-24 12:39:22,"Subject: Issue report. Getting locked out of my account randomly, this is concerning.",support_ticket,1,security_login
2026-08-24 13:01:13,The app keeps crashing every time I try to open the dashboard.,google_play,1,crashes_stability
2026-08-24 13:05:56,"App crashes on launch since the last update, completely unusable.",in_app_survey,1,crashes_stability
2026-08-24 13:12:39,"Great customer service, they walked me through the whole setup.",in_app_survey,4,customer_support
2026-08-24 13:26:28,"Subject: Issue report. It froze and then crashed while syncing, very frustrating.",support_ticket,2,crashes_stability
2026-08-24 13:28:11,"I wish the drag and drop was smoother, it feels clunky.",in_app_survey,3,ui_ux
2026-08-24 13:35:59,Subject: Issue report. Loved the guided walkthrough for new users.,support_ticket,4,onboarding
2026-08-24 13:38:26,The search feature is slow and often times out.,support_ticket,1,performance_speed
2026-08-24 13:43:02,Crashes whenever I try to attach a file to a task.,in_app_survey,1,crashes_stability
2026-08-24 13:51:17,"Onboarding was smooth, got set up in under five minutes.",twitter,3,onboarding
2026-08-24 13:56:40,"Subject: Issue report. Simple, reliable, and does exactly what I need.",support_ticket,5,general_positive
2026-08-24 14:09:54,Crashes whenever I try to attach a file to a task.,app_store,1,crashes_stability
2026-08-24 14:18:12,Crashes whenever I try to attach a file to a task.,google_play,2,crashes_stability
2026-08-24 14:39:18,"Used to crash constantly, but the latest update fixed it for me.",app_store,2,crashes_stability
2026-08-24 14:45:34,hey @TaskFlowApp TaskFlow crashed twice today and I lost my unsaved notes.,twitter,1,crashes_stability
2026-08-24 14:59:33,Subject: Issue report. Everything lags when I have more than 50 items in a list.,support_ticket,2,performance_speed
2026-08-24 15:02:37,TaskFlow crashed twice today and I lost my unsaved notes.,support_ticket,2,crashes_stability
2026-08-24 15:13:13,"Onboarding was smooth, got set up in under five minutes.",in_app_survey,2,onboarding
2026-08-24 15:21:00,Dark mode please! My eyes hurt using this at night.,in_app_survey,4,ui_ux
2026-08-24 15:37:15,Please add support for Slack notifications.,twitter,3,feature_requests
2026-08-24 15:52:29,"Real-time sync is great, changes show up instantly on all my devices.",app_store,5,data_sync
2026-08-24 15:57:09,"Got double charged after upgrading my plan, need a refund immediately.",google_play,1,billing_payments
2026-08-24 16:18:57,The pricing page doesn't match what I was actually billed.,app_store,1,billing_payments
2026-08-24 16:20:12,@TaskFlowApp Cancelled my subscription but still got charged this month.,twitter,1,billing_payments
2026-08-24 16:22:21,"Simple, reliable, and does exactly what I need.",app_store,4,general_positive
2026-08-24 16:27:30,"Five stars, this has saved me so much time every week.",in_app_survey,5,general_positive
2026-08-24 16:30:26,"Used to crash constantly, but the latest update fixed it for me.",app_store,1,crashes_stability
2026-08-24 16:31:52,"Used to crash constantly, but the latest update fixed it for me.",in_app_survey,1,crashes_stability
2026-08-24 16:34:03,"Font is too small on mobile, hard to read.",twitter,3,ui_ux
2026-08-24 16:34:22,"The app is so slow, it takes forever to load my tasks.",app_store,1,performance_speed
2026-08-24 16:53:49,"Stability has gotten so much better, no crashes in weeks!",app_store,1,crashes_stability
2026-08-24 16:57:50,"hey @TaskFlowApp It froze and then crashed while syncing, very frustrating.",twitter,2,crashes_stability
2026-08-24 17:10:12,Everything lags when I have more than 50 items in a list.,in_app_survey,1,performance_speed
2026-08-24 17:17:50,hey @TaskFlowApp The app keeps crashing every time I try to open the dashboard.,twitter,1,crashes_stability
2026-08-24 17:27:42,"It froze and then crashed while syncing, very frustrating.",app_store,1,crashes_stability
2026-08-24 18:04:09,Subject: Issue report. Any plans to add a native mobile widget?,support_ticket,3,feature_requests
2026-08-24 18:05:55,Finally sync works flawlessly across all my devices now.,support_ticket,2,data_sync
2026-08-24 18:07:58,"The app is so slow, it takes forever to load my tasks.",google_play,1,performance_speed
2026-08-24 18:15:52,"App crashes on launch since the last update, completely unusable.",in_app_survey,1,crashes_stability
2026-08-24 18:20:59,Cancelled my subscription but still got charged this month.,google_play,1,billing_payments
2026-08-24 18:21:22,The search feature is slow and often times out.,app_store,1,performance_speed
2026-08-24 18:49:52,"Stability has gotten so much better, no crashes in weeks!",google_play,2,crashes_stability
2026-08-24 18:52:34,"Used to crash constantly, but the latest update fixed it for me.",app_store,1,crashes_stability
2026-08-24 19:00:11,TaskFlow crashed twice today and I lost my unsaved notes.,app_store,2,crashes_stability
2026-08-24 19:15:23,The app keeps crashing every time I try to open the dashboard.,twitter,1,crashes_stability
2026-08-24 19:43:18,"hey @TaskFlowApp Stability has gotten so much better, no crashes in weeks!",twitter,1,crashes_stability
2026-08-24 19:53:14,"App crashes on launch since the last update, completely unusable.",support_ticket,1,crashes_stability
2026-08-24 20:13:25,"It froze and then crashed while syncing, very frustrating.",in_app_survey,1,crashes_stability
2026-08-24 20:27:22,"Really clean and minimal design, easy to use.",in_app_survey,3,ui_ux
2026-08-24 20:28:28,"Constant crashing on my Android phone, please fix this ASAP.",google_play,1,crashes_stability
2026-08-24 20:41:20,"App crashes on launch since the last update, completely unusable.",app_store,1,crashes_stability
2026-08-24 20:52:00,"Overcharged on my credit card, this is unacceptable.",support_ticket,1,billing_payments
2026-08-24 21:11:55,"Stability has gotten so much better, no crashes in weeks!",google_play,1,crashes_stability
2026-08-24 21:12:33,The app keeps crashing every time I try to open the dashboard.,google_play,1,crashes_stability
2026-08-24 21:13:31,"App crashes on launch since the last update, completely unusable.",app_store,1,crashes_stability
2026-08-24 21:33:02,"Really clean and minimal design, easy to use.",google_play,3,ui_ux
2026-08-24 21:52:11,"Billing is confusing, I can't tell what plan I'm on.",in_app_survey,1,billing_payments
2026-08-24 21:57:47,Subject: Issue report. The tutorial doesn't explain how to invite team members.,support_ticket,2,onboarding
2026-08-24 22:06:47,"Used to crash constantly, but the latest update fixed it for me.",in_app_survey,2,crashes_stability
2026-08-24 22:14:49,"Really clean and minimal design, easy to use.",app_store,4,ui_ux
2026-08-24 22:16:24,"Constant crashing on my Android phone, please fix this ASAP.",twitter,1,crashes_stability
2026-08-24 22:19:10,"Best productivity app I've used in years, highly recommend.",in_app_survey,5,general_positive
2026-08-24 22:22:25,"App crashes on launch since the last update, completely unusable.",app_store,2,crashes_stability
2026-08-24 22:36:25,"Simple, reliable, and does exactly what I need.",support_ticket,5,general_positive
2026-08-24 22:42:07,"Used to crash constantly, but the latest update fixed it for me.",in_app_survey,2,crashes_stability
2026-08-24 22:43:27,"Confusing setup process, I almost gave up before figuring it out.",app_store,2,onboarding
2026-08-24 23:03:20,"It froze and then crashed while syncing, very frustrating.",twitter,1,crashes_stability
2026-08-24 23:14:02,Crashes whenever I try to attach a file to a task.,in_app_survey,1,crashes_stability
2026-08-24 23:49:50,"Stability has gotten so much better, no crashes in weeks!",google_play,2,crashes_stability
2026-08-24 23:53:57,"Used to crash constantly, but the latest update fixed it for me.",google_play,1,crashes_stability
2026-08-24 23:57:57,"hey @TaskFlowApp Used to crash constantly, but the latest update fixed it for me.",twitter,2,crashes_stability
2026-08-25 00:04:33,hey @TaskFlowApp The app keeps crashing every time I try to open the dashboard.,twitter,1,crashes_stability
2026-08-25 00:10:33,"App crashes on launch since the last update, completely unusable.",support_ticket,1,crashes_stability
2026-08-25 00:14:53,"Stability has gotten so much better, no crashes in weeks!",google_play,2,crashes_stability
2026-08-25 00:52:20,"Hope you add offline mode soon, I travel a lot without wifi.",google_play,2,feature_requests
2026-08-25 00:56:21,"App crashes on launch since the last update, completely unusable.",app_store,2,crashes_stability
2026-08-25 01:00:20,"Stability has gotten so much better, no crashes in weeks!",twitter,2,crashes_stability
2026-08-25 01:14:00,"The new UI is confusing, I can't find the settings anymore.",google_play,2,ui_ux
2026-08-25 01:29:03,The app keeps crashing every time I try to open the dashboard.,app_store,2,crashes_stability
2026-08-25 01:36:13,Crashes whenever I try to attach a file to a task.,google_play,1,crashes_stability
